,Average degree,Degree variance,Density,Transitivity,Node connectivity,Edge connectivity,Cycle basis,Estrada index,Average clustering by hops,Average clustering by length,Wiener index by hops,Wiener index by length,Radius by hops,Radius by length,Diameter by hops,Diameter by length,Min length,Max length,Blocking coefficient
0,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.124284346201854,0.8566666666666667,0.2800225183641336,75.0,114034.91375369666,1,3202.220632439111,2,5543.945991974154,239.02331360824977,3202.220632439111,0.4888888888888889
1,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.12428434620173,0.8566666666666667,0.34649727867126057,75.0,116082.88235604246,1,3202.220632439111,2,6117.781690901911,239.02331360824977,3202.220632439111,0.4222222222222222
2,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.12428434620174,0.8566666666666667,0.3502890753984307,75.0,116267.08812072633,1,3202.220632439111,2,6117.781690901911,239.02331360824977,3202.220632439111,0.4444444444444444
3,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.124284346201726,0.8566666666666667,0.288493517931356,75.0,114992.25387873322,1,3202.220632439111,2,5543.945991974154,412.3553057760516,3202.220632439111,0.4444444444444444
4,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.12428434620182,0.8566666666666667,0.34574049726125605,75.0,117369.11969686336,1,3202.220632439111,2,6117.781690901911,412.3553057760516,3202.220632439111,0.4666666666666667
5,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.124284346201826,0.8566666666666667,0.3454483929924984,75.0,117511.04800771453,1,3202.220632439111,2,6117.781690901911,412.3553057760516,3202.220632439111,0.4888888888888889
6,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.124284346201854,0.8566666666666667,0.28401190115320063,75.0,115230.31206494708,1,3202.220632439111,2,5543.945991974154,412.3553057760516,3202.220632439111,0.4444444444444444
7,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.12428434620193,0.8566666666666667,0.34845169869077974,75.0,118127.27376159038,1,3202.220632439111,2,6117.781690901911,412.3553057760516,3202.220632439111,0.4666666666666667
8,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.124284346201684,0.8566666666666667,0.34436779769485193,75.0,118084.99630775768,1,3202.220632439111,2,6117.781690901911,412.3553057760516,3202.220632439111,0.4666666666666667
9,3,5.333333333333333,0.3333333333333333,0.3333333333333333,1,2,6,59.12428434620165,0.8566666666666667,0.32158367775238633,75.0,117368.67677362515,1,3202.220632439111,2,6117.781690901911,412.3553057760516,3202.220632439111,0.5111111111111111
