mean_degree,degree_variance,density,radius_by_leaps,diameter_by_leaps,min_length,max_length,radius_by_length,diameter_by_length,total_data_rate,block_rate
4.6,8.044444444444444,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,8.044444444444444,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,8840,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8940,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2771.790485478539,5309.066727591329,9840,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,8740,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,9940,0.08888888888888889
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9840,0.1111111111111111
4.6,6.933333333333334,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,4734.734355774866,8940,0.1111111111111111
4.6,8.044444444444444,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2360.6109146181943,4429.741717710296,8840,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,9900,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2434.567246117176,4577.671762863203,8940,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2475.234664343369,4544.365467435471,8940,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2619.3099465359364,4984.996570763209,8940,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2378.646773223946,4447.777576316048,8940,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8900,0.13333333333333333
4.6,6.933333333333334,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2804.0886967657716,5309.066727591329,8940,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2622.261712398084,4118.917939617081,8940,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,8740,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,8740,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,9740,0.1111111111111111
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,8740,0.13333333333333333
4.6,7.155555555555555,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2360.6109146181943,4518.716609906641,8940,0.1111111111111111
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,8740,0.13333333333333333
4.6,7.377777777777777,0.5111111111111111,1,2,239.02331360824977,3202.220632439111,2744.001344433808,5309.066727591329,8740,0.13333333333333333
