,Average degree,Degree variance,Density,Transitivity,Node connectivity,Edge connectivity,Cycle basis,Estrada index,Average clustering by hops,Average clustering by length,Wiener index by hops,Wiener index by length,Radius by hops,Radius by length,Diameter by hops,Diameter by length,Min length,Max length,Blocking coefficient
42,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441105,0.6107142857142858,0.23202170514068127,83.0,118384.791148982,2,3289.741313352065,3,6205.302371814865,412.3553057760516,2915.5610584628,0.9111111111111111
43,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544125,0.6107142857142858,0.23577173693906706,83.0,118720.68126281131,2,3289.741313352065,3,6205.302371814865,412.3553057760516,2915.5610584628,0.8888888888888888
44,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544112,0.6107142857142858,0.22559700787856074,83.0,119049.5784785956,2,3289.741313352065,3,6205.302371814865,412.3553057760516,2915.5610584628,0.8888888888888888
45,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441084,0.6107142857142858,0.20894991685253336,83.0,115658.26093501909,2,3278.8242364968137,3,5620.549596031857,412.3553057760516,2915.5610584628,0.8666666666666667
46,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544108,0.6107142857142858,0.21977749570579058,83.0,116342.9368874094,2,3225.227018304557,3,5566.9523778396,412.3553057760516,2915.5610584628,0.8666666666666667
47,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441226,0.6107142857142858,0.26049826531905446,83.0,120542.6264847476,2,3225.227018304557,3,6140.788076767357,412.3553057760516,2915.5610584628,0.9777777777777777
48,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544109,0.6107142857142858,0.22659490055202364,83.0,117982.16858293289,2,3172.440855841918,3,5546.756615965145,412.3553057760516,2915.5610584628,0.8888888888888888
49,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544107,0.6107142857142858,0.2774903992257938,83.0,120358.97869779376,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9777777777777777
50,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544118,0.6107142857142858,0.2845679462806653,83.0,120543.18446247764,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9777777777777777
51,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441056,0.6107142857142858,0.18829768424048102,83.0,114674.01356510469,2,3278.8242364968137,3,5620.549596031857,296.5558211351698,2915.5610584628,0.8
52,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544111,0.6107142857142858,0.19660316268049635,83.0,115116.83688036479,2,3225.227018304557,3,5566.9523778396,296.5558211351698,2915.5610584628,0.8
53,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441105,0.6107142857142858,0.19613898453313397,83.0,117565.3047232159,2,3225.227018304557,3,6140.788076767357,296.5558211351698,2915.5610584628,0.8888888888888888
54,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544113,0.6107142857142858,0.16307919025693277,83.0,112551.50888999025,2,3320.303796659415,3,4959.793030544929,296.5558211351698,2915.5610584628,0.7333333333333333
55,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544113,0.6107142857142858,0.21397468893070298,83.0,116671.39648908048,2,3278.8242364968137,3,6194.385294959613,296.5558211351698,2915.5610584628,0.8888888888888888
56,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544111,0.6107142857142858,0.22105223598557439,83.0,117020.18232764151,2,3225.227018304557,3,6140.788076767357,296.5558211351698,2915.5610584628,0.9111111111111111
57,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441155,0.6107142857142858,0.20090721333405445,83.0,115656.0138283858,2,3278.8242364968137,3,5620.549596031857,412.3553057760516,2915.5610584628,0.8666666666666667
58,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544128,0.6107142857142858,0.21745396984024729,83.0,117406.01632430799,2,3172.440855841918,3,5546.756615965145,412.3553057760516,2915.5610584628,0.8666666666666667
59,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441084,0.6107142857142858,0.2169897916928849,83.0,118360.5019004661,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9111111111111111
60,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544112,0.6107142857142858,0.1771125925704506,83.0,113201.45663840999,2,3320.303796659415,3,4959.793030544929,412.3553057760516,2915.5610584628,0.7555555555555555
61,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544122,0.6107142857142858,0.21783336218371452,83.0,117650.24145328451,2,3278.8242364968137,3,6194.385294959613,412.3553057760516,2915.5610584628,0.9111111111111111
62,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441134,0.6107142857142858,0.2419030431453253,83.0,118638.92005735362,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9111111111111111
63,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544109,0.6107142857142858,0.21784814495239746,83.0,116446.98472794167,2,3225.227018304557,3,5566.9523778396,412.3553057760516,2915.5610584628,0.8888888888888888
64,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544122,0.6107142857142858,0.2260894230185749,83.0,117754.16390860379,2,3172.440855841918,3,5546.756615965145,412.3553057760516,2915.5610584628,0.8666666666666667
65,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544112,0.6107142857142858,0.23393072331122786,83.0,118986.89272614483,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9111111111111111
66,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544114,0.6107142857142858,0.1832259453355364,83.0,113307.75158557555,2,3320.303796659415,3,4959.793030544929,412.3553057760516,2915.5610584628,0.7333333333333333
67,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441105,0.6107142857142858,0.23477429380205747,83.0,118441.21235284039,2,3225.227018304557,3,6140.788076767357,412.3553057760516,2915.5610584628,0.9111111111111111
68,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544115,0.6107142857142858,0.25176642770879687,83.0,119081.10511834847,2,3205.0312564301016,3,6120.592314892901,412.3553057760516,2915.5610584628,0.9111111111111111
